Airline_0,Airline_1,Airline_2,Airline_3,Source_0,Source_1,Source_2,Destination_0,Destination_1,Destination_2,Price,journey_day,journey_month,day_of_week,dep_hour,arrival_hour,duration_minutes,total_stops_num
0,1,0,0,0,1,0,0,1,0,3873,24,6,0,6,9,155,0
0,0,1,0,1,0,1,1,1,0,2575,3,4,2,13,15,90,0
0,1,0,1,0,1,1,0,1,1,7787,21,5,1,6,19,755,1
0,0,0,1,0,1,1,0,1,1,9257,3,3,6,2,7,345,1
0,0,1,1,0,0,1,1,0,1,4030,12,5,6,18,22,185,0
0,1,0,0,0,0,1,1,0,1,4991,3,5,4,21,0,175,0
0,0,0,1,0,1,1,0,1,1,9861,21,3,3,7,13,350,1
0,0,0,1,0,0,1,0,0,1,10406,15,3,4,16,21,285,1
0,0,1,1,0,0,1,1,0,1,7229,9,6,6,15,18,175,0
0,1,0,1,0,1,1,0,1,1,7670,15,5,2,8,21,735,1
0,0,1,1,0,1,1,0,1,1,14300,24,6,0,20,4,505,2
0,1,1,1,0,1,0,0,1,0,8452,15,5,2,7,10,1655,1
0,1,0,0,0,1,0,0,1,0,3873,6,4,5,14,17,150,0
0,1,0,0,0,1,0,0,1,0,6853,9,6,6,8,17,520,1
0,0,1,1,0,0,1,1,0,1,7229,6,4,5,11,14,175,0
0,0,1,1,0,0,1,1,0,1,7229,15,4,0,19,22,180,0
0,0,1,1,0,1,1,0,1,1,14714,3,6,0,19,12,1040,1
0,0,0,1,0,1,0,0,1,0,4804,12,6,2,17,19,155,0
0,0,0,1,0,1,0,0,1,0,11465,9,5,3,9,14,295,1
0,0,0,1,0,0,1,1,0,1,4591,21,4,6,23,2,170,0
0,0,0,1,0,1,1,0,1,1,6628,9,6,6,9,1,975,1
0,0,0,1,0,1,1,0,1,1,8025,6,3,2,2,7,345,1
1,0,0,0,0,1,1,0,1,1,6152,12,6,2,7,15,470,1
0,0,0,1,0,0,1,1,0,1,3943,3,4,2,10,13,170,0
0,1,1,1,0,1,0,0,1,0,9187,6,6,3,7,10,1655,1
0,1,1,1,0,1,0,0,1,0,9187,21,5,1,20,10,865,1
0,1,0,1,0,1,1,0,1,1,10276,6,3,2,9,16,385,1
0,1,0,1,0,1,1,0,1,1,12192,1,6,5,3,19,910,1
1,0,0,0,0,1,0,0,1,0,5554,24,3,6,19,23,215,1
0,0,1,0,0,1,1,0,1,1,6377,27,3,2,7,19,735,1
0,0,0,1,0,1,1,0,1,1,6232,21,3,3,20,1,305,1
0,0,0,1,0,1,1,0,1,1,6496,9,5,3,5,10,295,1
0,0,0,1,0,0,1,1,0,1,4823,24,6,0,18,21,185,0
0,0,0,1,0,1,0,0,1,0,6116,6,6,3,19,23,220,1
0,0,1,1,0,1,0,0,1,0,7757,9,5,3,20,18,1335,1
0,1,0,1,0,1,1,0,1,1,8266,21,5,1,8,19,630,1
0,1,0,0,0,1,0,0,1,0,3873,21,5,1,6,9,155,0
0,0,1,1,0,1,0,0,1,0,11841,15,5,2,21,10,775,1
0,0,0,1,0,1,0,0,1,0,4804,24,5,4,15,18,155,0
0,0,0,1,0,0,1,1,0,1,3943,1,6,5,10,13,170,0
0,1,0,1,0,1,1,0,1,1,15898,27,5,0,11,19,465,1
0,0,1,1,0,1,0,0,1,0,14151,15,5,2,17,21,1685,1
0,0,1,1,0,1,1,0,1,1,10577,9,6,6,16,4,745,1
0,0,1,0,0,0,1,1,0,1,4441,3,4,2,6,8,165,0
0,0,1,1,0,1,1,0,1,1,5177,6,4,5,11,12,1505,1
0,0,1,0,0,1,0,0,1,0,4460,1,4,0,20,23,155,0
0,1,0,1,0,1,1,0,1,1,13727,18,5,5,8,21,780,1
0,0,1,1,0,1,1,0,1,1,14714,3,6,0,16,12,1235,1
0,0,1,1,0,1,1,0,1,1,10588,6,6,3,21,19,1295,2
0,0,1,1,0,1,1,0,1,1,7438,21,3,3,9,18,590,1
0,0,1,0,0,1,1,0,1,1,12677,6,3,2,20,9,765,1
0,0,1,1,0,1,1,0,1,1,14714,6,6,3,18,19,1485,1
0,0,0,1,1,0,1,1,1,0,2754,24,6,0,12,13,90,0
0,0,0,1,0,1,1,0,1,1,6494,21,3,3,7,21,825,2
0,0,0,1,0,0,1,0,0,1,5607,15,3,4,16,20,260,1
0,0,1,1,0,0,1,0,0,1,25735,1,3,4,22,21,1350,1
0,0,0,1,0,0,1,1,0,1,4823,3,5,4,7,10,175,0
0,0,1,0,1,0,1,1,1,0,2050,21,3,3,21,22,80,0
0,0,1,0,0,0,1,0,0,1,12127,12,3,1,8,23,865,1
0,1,0,1,0,1,1,0,1,1,13377,12,6,2,18,1,435,1
0,0,1,1,0,0,1,1,0,1,7229,6,5,0,19,22,180,0
0,1,1,1,0,1,1,0,1,1,6216,24,4,2,6,9,190,0
0,0,1,0,0,1,1,0,1,1,8456,9,6,6,18,21,185,0
0,0,1,1,0,1,1,0,1,1,15129,18,5,5,19,12,1045,2
0,0,1,1,0,0,1,0,0,1,13817,12,3,1,16,7,885,1
0,1,1,0,0,1,1,0,1,1,6296,6,5,0,7,13,370,1
0,0,1,0,0,1,0,0,1,0,5170,21,3,3,14,16,150,0
0,1,0,0,0,0,1,1,0,1,3919,24,5,4,21,0,175,0
0,0,0,1,0,0,1,1,0,1,4823,3,4,2,7,10,175,0
0,0,1,1,0,1,1,0,1,1,10262,24,6,0,10,4,1105,1
0,0,1,1,0,1,1,0,1,1,13882,9,6,6,14,12,1350,2
0,1,0,1,0,1,1,0,1,1,13587,6,6,3,13,21,480,1
0,0,1,1,0,1,1,0,1,1,11848,9,3,5,0,4,1685,1
0,0,1,0,1,0,1,1,1,0,11678,6,3,2,10,23,825,1
0,0,0,1,0,0,1,1,0,1,4823,18,5,5,18,21,175,0
0,1,0,0,0,0,1,1,0,1,3919,15,4,0,21,0,175,0
0,1,1,1,1,0,0,1,0,0,11982,12,6,2,17,20,140,0
0,0,1,1,0,1,0,0,1,0,10703,1,5,2,9,18,505,1
0,0,1,1,0,1,0,0,1,0,10844,18,5,5,18,23,1720,1
0,0,1,1,0,1,0,0,1,0,10844,15,5,2,18,19,1495,1
0,0,0,1,1,0,1,1,1,0,3175,27,6,3,16,18,90,0
0,0,1,0,0,1,1,0,1,1,9929,1,6,5,8,19,675,1
0,0,1,1,0,0,1,0,0,1,19225,6,3,2,14,19,305,1
0,1,0,0,1,0,1,1,1,0,2017,24,5,4,5,7,90,0
0,0,1,1,0,0,1,0,0,1,7832,21,3,3,11,12,1475,1
0,0,1,1,0,1,0,0,1,0,9663,1,5,2,6,9,1610,1
0,1,0,1,0,1,1,0,1,1,7005,9,6,6,11,21,560,1
0,0,0,1,1,0,1,1,1,0,3175,12,5,6,2,4,90,0
0,0,1,0,0,1,0,0,1,0,5006,1,4,0,14,15,1485,1
0,1,0,1,0,1,1,0,1,1,9526,15,6,5,8,19,630,1
0,0,1,1,0,1,1,0,1,1,13292,6,6,3,5,19,810,2
0,0,0,1,0,1,1,0,1,1,6058,9,5,3,21,3,345,1
0,0,1,0,0,1,1,0,1,1,10493,24,6,0,5,7,1585,3
0,0,1,1,0,1,0,0,1,0,10844,9,6,6,16,22,365,1
0,0,1,1,0,1,0,0,1,0,10953,1,4,0,9,21,690,1
0,0,1,1,0,1,0,0,1,0,10844,21,5,1,20,12,960,1
0,0,1,1,0,1,0,0,1,0,10539,6,6,3,20,9,800,1
0,1,1,1,0,1,1,0,1,1,6741,18,5,5,6,9,190,0
0,0,1,1,0,1,0,0,1,0,14571,6,6,3,20,9,800,1
0,0,1,1,0,1,0,0,1,0,14781,9,5,3,8,18,590,1
0,0,0,1,1,0,1,1,1,0,3838,18,5,5,16,18,90,0
0,0,1,0,0,1,1,0,1,1,5201,18,6,1,14,17,230,0
1,0,0,0,0,1,1,0,1,1,8759,9,6,6,7,15,470,1
0,1,1,0,0,1,1,0,1,1,6195,24,4,2,7,12,355,1
0,0,1,0,1,0,1,1,1,0,3100,15,3,4,19,20,75,0
0,1,0,0,0,1,1,0,1,1,5975,18,5,5,17,22,295,1
0,0,1,1,0,1,0,0,1,0,10844,9,6,6,14,23,570,1
0,0,1,1,0,1,1,0,1,1,16079,27,5,0,20,4,450,1
0,1,0,0,1,0,0,1,0,0,3543,27,5,0,8,10,135,0
0,1,0,0,0,1,0,0,1,0,3841,3,5,4,17,19,150,0
0,0,1,1,0,1,1,0,1,1,10262,15,6,5,19,12,1040,1
0,0,1,1,0,1,0,0,1,0,12692,12,6,2,9,23,840,1
0,0,0,1,1,0,0,1,0,0,3850,1,6,5,7,10,140,0
0,0,1,1,0,1,1,0,1,1,12373,18,5,5,8,4,1225,1
0,0,1,0,1,0,1,1,1,0,3100,21,3,3,13,15,90,0
0,1,1,1,0,0,1,1,0,1,4878,18,5,5,19,22,165,0
1,0,1,1,0,1,1,0,1,1,9845,21,3,3,8,21,725,1
0,0,0,1,0,0,1,1,0,1,4077,1,5,2,1,4,165,0
0,1,0,1,0,1,1,0,1,1,9315,21,5,1,7,19,690,1
0,0,1,1,0,1,0,0,1,0,14781,9,5,3,14,23,570,1
0,0,1,0,1,0,1,1,1,0,17327,6,3,2,16,16,5,2
0,0,1,0,0,0,1,0,0,1,9481,9,3,5,17,19,170,0
0,0,1,1,0,1,1,0,1,1,8938,27,3,2,5,19,2315,2
0,0,1,1,0,1,0,0,1,0,14388,9,5,3,6,12,330,1
0,0,1,0,0,1,1,0,1,1,5704,21,3,3,20,23,1590,1
0,1,1,0,0,0,1,1,0,1,3898,9,6,6,7,10,175,0
0,0,1,1,1,0,1,1,1,0,5678,27,3,2,2,4,90,0
0,0,0,1,0,1,1,0,1,1,6937,9,3,5,7,12,265,1
0,0,0,1,1,0,1,1,1,0,2754,21,3,3,19,20,85,0
0,1,0,0,1,0,1,1,1,0,2647,15,3,4,22,0,85,0
0,0,0,1,0,1,0,0,1,0,4226,21,5,1,6,10,240,1
0,1,1,0,0,0,1,1,0,1,4239,18,5,5,7,10,175,0
0,0,0,1,0,1,1,0,1,1,9165,27,6,3,23,4,305,1
0,0,1,1,0,0,1,0,0,1,18308,1,3,4,19,22,160,0
0,1,0,1,0,1,1,0,1,1,14486,21,3,3,7,15,505,1
1,0,0,0,0,0,1,1,0,1,4282,9,4,1,4,7,170,0
0,1,0,1,0,1,1,0,1,1,13587,27,6,3,8,21,780,1
0,1,0,1,0,1,1,0,1,1,13587,3,6,0,11,21,570,1
0,0,1,1,0,1,1,0,1,1,6645,27,3,2,8,4,1225,1
0,1,0,0,0,0,1,1,0,1,4423,15,4,0,5,8,160,0
0,0,1,0,0,0,1,0,0,1,11518,18,3,0,17,23,1800,2
0,0,1,1,0,1,0,0,1,0,13759,24,3,6,13,4,890,1
0,1,0,0,0,0,1,1,0,1,3625,18,6,1,5,8,160,0
0,0,0,1,0,1,0,0,1,0,4148,15,3,4,5,8,170,0
0,1,1,1,0,0,1,1,0,1,5613,24,4,2,17,19,155,0
0,0,1,0,0,1,0,0,1,0,14298,6,5,0,10,10,1440,2
0,0,1,1,0,0,1,0,0,1,7832,21,3,3,8,21,800,1
0,0,0,1,0,1,1,0,1,1,6442,21,5,1,8,18,575,1
0,0,1,1,1,0,1,1,1,0,5678,1,4,0,2,4,85,0
0,0,1,1,0,1,0,0,1,0,7064,1,4,0,18,4,585,1
0,0,1,1,0,1,0,0,1,0,14151,18,5,5,17,9,1005,1
0,1,1,0,0,0,1,1,0,1,3419,24,6,0,20,23,165,0
0,0,1,1,0,1,1,0,1,1,15554,9,3,5,17,4,660,1
0,0,1,0,0,0,1,0,0,1,13859,18,3,0,0,8,495,1
0,1,0,0,0,1,0,0,1,0,3847,15,3,4,22,0,140,0
0,1,1,0,0,0,1,0,0,1,7657,9,3,5,15,20,265,1
0,0,1,1,0,0,1,1,0,1,7229,27,5,0,7,10,180,0
0,0,0,1,1,0,1,1,1,0,2227,18,6,1,20,21,95,0
0,1,0,0,0,0,1,1,0,1,3971,21,6,4,5,8,160,0
0,0,0,1,0,1,1,0,1,1,6628,27,6,3,9,1,975,1
0,0,1,1,0,1,0,0,1,0,13584,6,5,0,21,10,775,1
0,1,0,0,0,1,0,0,1,0,4148,21,3,3,6,9,160,0
0,0,1,1,0,1,0,0,1,0,14571,9,6,6,6,18,705,1
0,1,0,0,0,1,0,0,1,0,3841,21,5,1,22,0,140,0
0,0,1,1,0,0,1,1,0,1,5198,12,4,4,6,8,165,0
1,0,0,0,0,0,1,1,0,1,3383,24,4,2,4,7,170,0
0,0,1,1,0,1,1,0,1,1,7202,6,6,3,11,14,195,0
0,0,0,1,0,1,1,0,1,1,5021,3,4,2,21,0,195,0
0,1,1,0,0,0,1,1,0,1,4239,3,5,4,20,23,165,0
0,0,1,1,0,1,1,0,1,1,15129,27,5,0,19,12,1025,2
0,1,1,1,0,0,1,0,0,1,21520,1,3,4,7,9,160,0
0,0,0,1,0,1,1,0,1,1,7673,3,3,6,5,8,195,0
0,0,0,1,0,0,1,1,0,1,4823,18,6,1,20,22,170,0
0,0,1,1,0,1,1,0,1,1,15190,1,6,5,7,19,715,1
0,0,1,1,0,1,0,0,1,0,14781,18,5,5,8,22,850,1
0,0,0,1,0,1,0,0,1,0,4804,18,5,5,15,18,155,0
0,0,1,1,0,1,1,0,1,1,10262,1,6,5,13,12,1415,1
0,0,0,1,0,1,1,0,1,1,7503,15,5,2,9,21,705,1
0,0,1,1,0,0,1,1,0,1,8016,15,6,5,11,14,175,0
0,0,0,1,1,0,1,1,1,0,4049,9,6,6,6,7,90,0
0,0,1,0,0,0,1,0,0,1,12389,3,3,6,5,12,425,1
0,1,0,0,1,0,0,1,0,0,3597,12,5,6,17,20,140,0
0,1,0,1,0,1,1,0,1,1,13727,15,5,2,11,1,840,1
0,0,1,1,1,0,1,1,1,0,5678,1,5,2,2,4,85,0
0,1,0,1,0,1,1,0,1,1,7670,9,5,3,10,21,640,1
0,0,1,1,0,1,0,0,1,0,10844,18,5,5,14,23,570,1
0,0,1,1,0,1,0,0,1,0,7064,1,4,0,16,18,1545,1
0,1,0,1,0,1,1,0,1,1,8930,3,6,0,9,21,720,1
1,0,0,0,0,0,1,1,0,1,4282,1,4,0,4,7,170,0
0,0,0,1,0,0,1,1,0,1,4823,21,6,4,8,11,170,0
0,0,1,1,0,1,1,0,1,1,12373,9,5,3,7,4,1280,1
0,0,1,1,0,0,1,0,0,1,11087,9,3,5,7,20,800,1
0,0,1,1,0,1,1,0,1,1,16079,3,6,0,21,4,395,1
0,0,0,1,0,1,1,0,1,1,5601,12,6,2,5,8,195,0
0,1,0,0,1,0,1,1,1,0,2753,9,6,6,5,7,90,0
0,0,1,1,0,1,1,0,1,1,12898,27,6,3,22,4,335,1
0,1,0,1,0,1,1,0,1,1,15603,6,3,2,13,21,480,1
0,0,0,1,0,1,0,0,1,0,4174,12,4,4,9,12,165,0
0,0,0,1,0,0,1,0,0,1,6144,24,3,6,20,22,175,0
0,0,1,1,0,1,0,0,1,0,14781,6,5,0,8,18,590,1
0,0,0,1,0,1,1,0,1,1,6195,15,6,5,21,3,345,1
0,0,1,1,0,1,0,0,1,0,8586,6,5,0,6,8,1545,1
0,0,0,1,0,0,1,0,0,1,11934,1,3,4,22,1,170,0
0,0,1,0,0,1,0,0,1,0,14424,15,5,2,7,5,1345,2
0,0,1,1,0,1,1,0,1,1,18581,24,6,0,7,19,715,1
0,0,1,1,0,1,0,0,1,0,13941,12,5,6,21,4,450,1
0,0,1,1,0,0,1,1,0,1,7229,6,5,0,18,22,185,0
0,1,0,0,0,1,0,0,1,0,3873,15,5,2,6,9,155,0
0,0,1,1,0,1,1,0,1,1,14714,12,6,2,11,19,450,1
1,0,0,0,0,1,0,0,1,0,11245,24,3,6,15,22,450,2
0,0,0,1,0,1,1,0,1,1,6104,27,5,0,11,1,845,1
0,0,0,1,0,1,1,0,1,1,7094,6,3,2,7,22,885,1
0,0,1,1,0,1,0,0,1,0,10031,24,3,6,6,4,1335,1
0,0,1,1,0,1,0,0,1,0,13941,18,5,5,5,12,375,1
0,1,0,1,0,1,1,0,1,1,7198,24,6,0,19,1,390,1
0,1,0,0,0,0,1,0,0,1,3873,24,3,6,9,12,175,0
0,0,1,0,0,1,0,0,1,0,5747,12,3,1,14,16,150,0
0,0,1,0,1,0,1,1,1,0,3100,15,6,5,19,20,75,0
0,0,1,0,0,1,0,0,1,0,8996,6,5,0,9,13,245,1
0,1,0,1,0,1,1,0,1,1,9103,15,5,2,10,19,505,1
0,0,1,1,0,0,1,0,0,1,31825,1,3,4,18,9,890,1
0,0,1,1,0,1,0,0,1,0,14781,15,5,2,16,10,1055,1
0,0,1,1,0,0,1,1,0,1,7229,18,5,5,8,11,180,0
0,0,0,1,0,0,1,0,0,1,10067,1,3,4,23,2,170,0
0,0,1,1,0,1,1,0,1,1,10909,9,4,1,9,4,1125,2
0,0,0,1,0,1,0,0,1,0,4804,27,4,5,15,18,155,0
0,0,1,1,1,0,1,1,1,0,4050,1,6,5,2,4,85,0
0,0,1,1,0,1,0,0,1,0,14151,15,5,2,20,23,1630,1
0,1,0,0,0,1,0,0,1,0,3841,1,6,5,6,9,155,0
0,0,1,1,0,1,0,0,1,0,14781,9,5,3,14,19,345,1
0,1,1,1,0,1,0,0,1,0,9870,9,6,6,17,23,385,1
0,0,1,0,0,1,1,0,1,1,8907,27,5,0,13,23,570,1
0,0,1,1,0,0,1,0,0,1,26890,1,3,4,22,7,530,1
0,1,1,0,0,1,1,0,1,1,6195,15,4,0,7,12,355,1
0,0,1,1,0,0,1,0,0,1,7832,21,3,3,14,19,305,1
1,0,1,1,0,1,1,0,1,1,11269,21,3,3,8,15,395,1
0,1,1,1,0,0,1,0,0,1,5613,24,3,6,16,18,155,0
0,0,0,1,0,0,1,1,0,1,4284,1,5,2,0,3,175,0
0,1,1,1,0,0,1,1,0,1,4668,6,5,0,21,23,170,0
0,0,1,0,0,1,1,0,1,1,15197,3,3,6,8,19,675,1
0,0,1,1,0,1,0,0,1,0,9899,12,6,2,8,16,475,1
0,1,1,0,0,1,1,0,1,1,3948,27,6,3,10,19,540,1
0,0,1,1,0,0,1,0,0,1,10405,15,3,4,8,8,1400,1
0,1,0,1,0,1,1,0,1,1,15419,9,6,6,11,1,835,3
0,1,0,1,0,1,1,0,1,1,15135,3,3,6,8,18,625,1
1,0,1,1,0,1,1,0,1,1,13369,21,3,3,6,12,395,1
0,0,1,1,0,1,1,0,1,1,18804,27,6,3,11,19,440,2
1,0,0,0,0,1,1,0,1,1,6751,9,5,3,20,7,625,1
0,0,1,0,0,1,0,0,1,0,10203,9,5,3,20,8,745,1
0,0,1,1,0,0,1,0,0,1,27992,1,3,4,7,21,860,1
0,0,1,0,0,1,1,0,1,1,12488,12,6,2,7,19,725,2
0,0,1,1,0,0,1,1,0,1,5198,12,4,4,7,10,180,0
0,0,1,1,0,0,1,1,0,1,7229,1,5,2,17,20,180,0
0,0,1,0,0,1,0,0,1,0,12723,12,6,2,5,23,1045,2
0,0,1,0,1,0,1,1,1,0,13169,6,3,2,6,9,1630,2
0,0,1,0,0,1,0,0,1,0,8366,15,5,2,9,18,535,2
0,1,0,1,0,1,1,0,1,1,7670,9,5,3,6,21,900,1
0,0,1,1,0,0,1,1,0,1,7229,1,4,0,6,8,165,0
0,1,1,1,0,0,1,1,0,1,4668,1,6,5,21,23,170,0
1,0,0,0,0,1,1,0,1,1,8327,9,3,5,20,7,660,1
0,0,1,1,0,1,1,0,1,1,12898,21,5,1,20,12,940,1
0,0,0,1,0,1,0,0,1,0,4226,6,5,0,6,10,240,1
0,0,1,1,0,1,1,0,1,1,10262,27,6,3,19,19,1425,1
0,1,0,1,0,1,1,0,1,1,10678,24,6,0,4,19,845,1
0,0,1,0,0,1,1,0,1,1,8052,21,3,3,17,7,865,2
0,1,1,0,0,0,1,0,0,1,3898,24,3,6,11,14,175,0
1,0,0,0,0,1,0,0,1,0,3807,12,6,2,10,12,155,0
0,0,0,1,0,1,1,0,1,1,6838,3,6,0,9,21,705,1
0,0,1,1,0,1,1,0,1,1,13014,24,6,0,5,19,810,2
0,0,0,1,0,1,0,0,1,0,5224,12,4,4,14,16,150,0
0,1,0,1,0,1,1,0,1,1,13377,6,6,3,13,1,750,1
0,1,1,0,0,1,1,0,1,1,6633,21,5,1,7,12,355,1
1,0,0,0,0,1,0,0,1,0,5192,24,5,4,7,23,955,1
0,0,0,1,0,0,1,1,0,1,4591,18,4,3,22,1,170,0
0,0,1,0,0,1,0,0,1,0,4880,12,5,6,20,23,155,0
0,0,1,1,0,0,1,1,0,1,7229,27,4,5,17,20,180,0
0,0,1,1,0,1,1,0,1,1,12373,9,5,3,19,4,520,1
0,0,1,0,0,1,1,0,1,1,6094,27,4,5,14,17,180,0
0,0,1,1,0,1,1,0,1,1,10262,12,6,2,20,12,940,1
0,0,1,1,0,1,1,0,1,1,15439,9,4,1,11,19,440,2
0,0,0,1,0,0,1,1,0,1,4077,6,5,0,23,2,170,0
0,1,1,0,0,0,1,1,0,1,4632,18,5,5,20,23,165,0
0,0,1,1,0,1,0,0,1,0,12692,6,6,3,9,18,505,1
0,0,0,1,0,1,0,0,1,0,3480,24,4,2,19,23,265,1
0,1,0,1,0,1,1,0,1,1,19360,18,5,5,17,1,460,2
0,0,1,1,0,0,1,0,0,1,9134,15,3,4,11,8,1235,1
0,1,0,1,0,1,1,0,1,1,13587,24,6,0,14,21,420,1
0,0,1,1,0,1,1,0,1,1,15554,9,5,3,17,19,1530,1
0,0,1,1,0,0,1,0,0,1,7229,9,3,5,19,22,160,0
0,0,0,1,0,1,1,0,1,1,7514,6,3,2,8,22,825,1
0,1,0,1,0,1,1,0,1,1,13587,6,6,3,8,21,780,1
0,0,1,1,0,0,1,1,0,1,7229,9,6,6,7,10,180,0
0,0,1,1,0,1,1,0,1,1,10262,1,6,5,2,4,1570,1
0,0,0,1,0,1,1,0,1,1,14871,3,3,6,7,21,810,1
0,1,0,1,0,1,1,0,1,1,10529,27,5,0,8,19,615,1
0,0,0,1,0,1,1,0,1,1,6442,12,6,2,7,22,895,1
0,0,0,1,0,1,0,0,1,0,5170,21,5,1,15,20,290,1
0,0,0,1,0,1,1,0,1,1,6442,15,5,2,7,22,895,1
0,0,0,1,0,0,1,1,0,1,3419,27,5,0,0,3,175,0
0,0,1,1,0,0,1,0,0,1,17261,6,3,2,20,10,830,1
0,1,0,0,1,0,0,1,0,0,3543,24,6,0,8,10,135,0
1,0,0,0,0,0,1,1,0,1,3383,12,5,6,11,13,165,0
0,0,1,1,0,0,1,0,0,1,11087,12,3,1,18,11,990,1
0,0,1,1,0,0,1,1,0,1,7229,18,4,3,7,10,180,0
0,1,0,1,0,1,1,0,1,1,11249,9,3,5,4,19,870,1
0,0,1,1,0,0,1,0,0,1,16736,6,3,2,7,23,960,1
0,0,1,1,0,1,1,0,1,1,10262,24,6,0,17,4,655,1
0,0,1,1,0,1,1,0,1,1,10262,1,6,5,14,19,300,1
0,0,1,1,1,0,1,1,1,0,5678,15,5,2,2,4,85,0
0,1,0,1,0,1,1,0,1,1,8307,21,3,3,9,15,390,1
0,0,1,0,0,1,1,0,1,1,7690,18,5,5,17,9,965,1
0,0,1,1,0,1,1,0,1,1,16704,18,5,5,13,12,1390,2
0,0,1,0,0,1,1,0,1,1,10315,9,3,5,4,7,1660,1
0,0,1,0,0,1,0,0,1,0,12173,24,3,6,7,8,1555,1
0,0,1,0,0,1,0,0,1,0,4227,3,4,2,19,11,965,1
0,0,0,1,0,0,1,1,0,1,3943,12,6,2,6,8,165,0
0,0,1,1,0,0,1,1,0,1,7229,1,6,5,11,14,175,0
0,1,1,1,0,1,0,0,1,0,8610,15,5,2,7,20,790,1
0,0,0,1,0,0,1,0,0,1,7303,9,3,5,7,10,175,0
0,0,1,1,0,0,1,0,0,1,10972,18,3,0,18,7,780,1
0,1,0,1,0,1,1,0,1,1,7670,18,5,5,10,21,640,1
0,0,1,0,0,1,1,0,1,1,8372,15,5,2,10,19,555,1
0,0,0,1,0,1,1,0,1,1,6628,1,6,5,15,1,630,1
0,0,1,1,0,1,1,0,1,1,10262,9,6,6,13,12,1415,1
0,0,1,1,0,1,0,0,1,0,14178,24,5,4,16,9,1010,1
0,0,1,1,0,1,1,0,1,1,8518,27,3,2,5,18,820,2
0,0,1,1,0,1,1,0,1,1,13376,24,6,0,14,12,1320,2
0,1,1,1,0,1,0,0,1,0,8452,12,6,2,17,10,1065,1
0,0,1,1,0,1,1,0,1,1,18371,24,6,0,2,12,620,1
0,1,0,0,1,0,1,1,1,0,1965,3,4,2,13,14,90,0
0,0,1,1,0,1,1,0,1,1,10368,1,6,5,19,12,1025,2
0,0,1,1,0,1,0,0,1,0,11467,6,5,0,20,18,1295,1
0,0,1,1,0,1,0,0,1,0,14781,9,5,3,16,4,730,1
0,0,1,0,1,0,1,1,1,0,9535,6,3,2,20,9,780,1
0,0,1,0,1,0,1,1,1,0,2050,3,4,2,21,22,80,0
0,0,1,1,0,1,1,0,1,1,10368,12,6,2,19,4,535,2
0,0,1,1,0,1,0,0,1,0,10031,24,3,6,8,22,850,1
0,1,0,0,0,1,0,0,1,0,4491,21,4,6,9,11,145,0
0,0,1,1,0,0,1,1,0,1,7229,15,5,2,17,20,180,0
0,1,0,0,0,0,1,0,0,1,11401,3,3,6,10,18,475,1
0,0,0,1,1,0,0,1,0,0,3597,27,6,3,14,17,140,0
0,1,1,1,0,1,0,0,1,0,7927,12,6,2,17,9,965,1
0,1,0,0,0,1,0,0,1,0,4174,1,5,2,9,11,145,0
0,0,1,0,0,1,0,0,1,0,10203,1,5,2,7,16,555,1
0,1,1,1,0,1,0,0,1,0,8610,9,5,3,7,20,790,1
0,0,1,1,0,0,1,1,0,1,5769,12,6,2,15,18,175,0
0,0,0,1,0,1,0,0,1,0,5644,1,5,2,11,14,155,0
0,0,1,1,0,0,1,1,0,1,5769,3,6,0,7,10,180,0
0,0,1,1,0,0,1,1,0,1,7229,15,5,2,6,8,165,0
0,0,0,1,0,1,0,0,1,0,4226,9,6,6,6,10,240,1
0,0,0,1,0,0,1,0,0,1,4588,9,3,5,12,17,300,1
0,0,1,1,1,0,1,1,1,0,4995,21,5,1,10,11,90,0
0,0,1,1,0,1,1,0,1,1,5406,1,4,0,17,12,1145,1
0,1,0,0,0,1,0,0,1,0,3873,24,6,0,17,19,150,0
0,0,1,1,0,1,1,0,1,1,17024,6,3,2,11,18,440,1
0,1,0,0,0,1,1,0,1,1,5158,9,6,6,8,13,270,1
0,0,1,1,1,0,1,1,1,0,8040,1,5,2,10,11,90,0
0,0,1,1,0,1,0,0,1,0,10844,18,5,5,5,16,635,1
0,0,1,0,1,0,0,1,0,0,4667,12,5,6,11,13,135,0
0,0,1,1,1,0,1,1,1,0,5678,3,4,2,19,21,90,0
0,0,1,0,0,1,0,0,1,0,12513,12,5,6,5,20,875,2
0,0,1,1,0,0,1,1,0,1,8016,27,6,3,7,10,180,0
0,1,0,0,1,0,0,1,0,0,3543,1,6,5,17,20,140,0
0,0,1,1,0,1,1,0,1,1,5963,21,3,3,17,4,655,1
0,0,1,1,0,1,0,0,1,0,14781,18,5,5,8,16,475,1
0,0,1,1,0,1,1,0,1,1,12373,18,5,5,9,12,1655,1
0,0,1,1,1,0,1,1,1,0,3210,1,6,5,19,21,90,0
0,0,1,1,0,0,1,0,0,1,9134,15,3,4,5,18,760,1
0,0,1,1,0,1,1,0,1,1,10919,6,6,3,14,4,830,2
0,0,0,1,1,0,1,1,1,0,4575,1,5,2,9,10,90,0
0,0,0,1,0,1,1,0,1,1,5601,15,6,5,5,8,195,0
0,0,1,1,0,1,0,0,1,0,14151,18,5,5,17,23,395,1
0,0,1,0,0,1,0,0,1,0,10151,6,5,0,12,7,1195,2
0,1,1,1,0,0,1,1,0,1,5403,18,4,3,9,12,170,0
